product_id,month,units_sold,revenue
PROD_00135,2023-January,11.0,5970.73
PROD_00292,2025-July,21.0,39234.3
PROD_00108,2023-August,9.0,359.53000000000003
PROD_00193,2023-August,5.0,4357.1
PROD_00291,2026-February,11.0,9644.54
PROD_00113,2026-February,10.0,538.6099999999999
PROD_00018,2026-February,20.0,56164.3
PROD_00286,2026-August,14.0,88013.76000000001
PROD_00028,2026-August,1.0,467.4
PROD_00089,2023-June,6.0,6175.040000000001
PROD_00095,2023-June,3.0,413.87
PROD_00197,2026-August,1.0,868.59
PROD_00101,2026-August,9.0,10729.88
PROD_00299,2026-August,5.0,1109.0500000000002
PROD_00272,2024-November,7.0,13445.939999999999
PROD_00170,2024-January,10.0,9046.71
PROD_00242,2024-November,9.0,10024.18
PROD_00061,2025-March,19.0,19812.0
PROD_00128,2023-October,24.0,25710.33
PROD_00196,2023-March,14.0,5713.54
PROD_00036,2023-March,12.0,43076.64
PROD_00279,2023-March,10.0,7234.4800000000005
PROD_00271,2024-February,5.0,2249.11
PROD_00067,2026-January,13.0,15514.86
PROD_00126,2025-May,15.0,14259.16
PROD_00003,2025-May,8.0,11843.58
PROD_00004,2025-May,14.0,30415.480000000003
PROD_00058,2025-November,3.0,237.18
PROD_00134,2025-November,15.0,18108.63
PROD_00121,2025-November,29.0,36505.0
PROD_00291,2024-January,19.0,16766.4
PROD_00229,2026-January,20.0,20337.88
PROD_00133,2026-January,18.0,43376.520000000004
PROD_00042,2024-March,9.0,16470.27
PROD_00238,2024-March,16.0,20813.48
PROD_00198,2024-March,6.0,5064.78
PROD_00081,2024-March,12.0,17431.35
PROD_00121,2023-June,8.0,10142.86
PROD_00041,2023-August,10.0,7000.639999999999
PROD_00164,2025-November,3.0,834.51
PROD_00153,2025-November,11.0,7198.879999999999
PROD_00259,2026-June,4.0,2396.2799999999997
PROD_00004,2024-May,11.0,24472.729999999996
PROD_00199,2024-March,6.0,2822.2200000000003
PROD_00042,2026-March,19.0,35174.369999999995
PROD_00205,2026-March,14.0,5696.29
PROD_00001,2025-May,4.0,5157.33
PROD_00187,2025-May,11.0,30254.739999999998
PROD_00101,2025-April,16.0,18724.32
PROD_00043,2025-April,8.0,10980.220000000001
PROD_00116,2025-April,6.0,7764.95
PROD_00126,2024-April,28.0,26704.34
PROD_00070,2024-April,6.0,18316.1
PROD_00164,2024-April,14.0,3786.0000000000005
PROD_00198,2026-April,13.0,11045.39
PROD_00265,2026-April,9.0,13902.689999999999
PROD_00219,2026-April,5.0,690.1600000000001
PROD_00086,2023-August,15.0,66315.02
PROD_00263,2026-July,8.0,1808.8400000000001
PROD_00197,2026-July,32.0,27629.07
PROD_00168,2026-July,4.0,3246.22
PROD_00233,2026-May,23.0,23945.04
PROD_00120,2026-May,14.0,6316.089999999999
PROD_00007,2026-May,11.0,14555.039999999999
PROD_00088,2024-December,10.0,1749.1399999999999
PROD_00039,2024-December,17.0,83387.07
PROD_00204,2024-December,5.0,40656.61
PROD_00185,2026-April,9.0,34119.75
PROD_00215,2026-April,5.0,11805.16
PROD_00040,2026-April,2.0,943.5
PROD_00081,2025-August,11.0,16122.21
PROD_00231,2025-August,2.0,5964.18
PROD_00211,2024-May,21.0,33032.57
PROD_00287,2024-May,7.0,8439.16
PROD_00263,2025-May,13.0,2944.7200000000003
PROD_00063,2025-May,12.0,10273.84
PROD_00289,2025-May,8.0,22089.49
PROD_00188,2025-May,9.0,2888.87
PROD_00167,2023-November,20.0,18309.829999999998
PROD_00169,2023-November,11.0,22653.46
PROD_00028,2025-January,4.0,1896.65
PROD_00091,2025-January,8.0,12196.11
PROD_00229,2025-January,10.0,10005.64
PROD_00236,2025-January,4.0,454.6
PROD_00123,2023-March,11.0,5126.7
PROD_00005,2023-March,13.0,27752.16
PROD_00205,2023-March,10.0,4125.66
PROD_00155,2024-February,14.0,82765.07
PROD_00254,2024-February,8.0,6438.299999999999
PROD_00010,2023-July,14.0,12876.37
PROD_00053,2023-June,5.0,21862.03
PROD_00212,2025-May,14.0,12308.84
PROD_00043,2025-May,3.0,4225.2300000000005
PROD_00046,2025-May,14.0,4500.24
PROD_00161,2025-May,8.0,3254.3999999999996
PROD_00206,2025-April,20.0,32860.09
PROD_00118,2024-July,12.0,6961.48
PROD_00009,2023-June,12.0,15681.09
PROD_00146,2023-June,12.0,3673.58
PROD_00172,2025-June,5.0,7669.94
PROD_00017,2025-January,24.0,43661.509999999995
PROD_00131,2023-July,4.0,3744.75
PROD_00126,2024-January,21.0,19835.6
PROD_00014,2024-January,11.0,3498.3599999999997
PROD_00093,2024-January,11.0,4802.1900000000005
PROD_00111,2026-May,20.0,19369.16
PROD_00247,2023-February,6.0,1455.92
PROD_00206,2023-July,17.0,27681.579999999998
PROD_00165,2023-July,8.0,8913.21
PROD_00015,2023-July,5.0,2516.55
PROD_00279,2023-July,10.0,6958.52
PROD_00165,2026-April,6.0,6854.38
PROD_00223,2026-April,31.0,71852.15
PROD_00046,2026-April,24.0,7839.670000000001
PROD_00227,2023-April,14.0,28736.81
PROD_00141,2023-April,16.0,26879.54
PROD_00170,2024-September,7.0,6265.32
PROD_00089,2024-September,12.0,12075.75
PROD_00090,2023-April,11.0,41052.950000000004
PROD_00064,2023-September,4.0,8912.34
PROD_00058,2023-September,10.0,796.88
PROD_00220,2023-September,16.0,31643.550000000003
PROD_00245,2024-November,24.0,3207.7599999999993
PROD_00062,2024-November,7.0,36137.55
PROD_00249,2025-April,19.0,30963.8
PROD_00238,2025-April,16.0,21397.4
PROD_00198,2025-April,4.0,3486.25
PROD_00137,2025-October,10.0,3110.7300000000005
PROD_00216,2023-January,10.0,6490.58
PROD_00172,2023-January,8.0,12316.71
PROD_00186,2023-April,10.0,4396.200000000001
PROD_00078,2023-April,11.0,893.6399999999999
PROD_00177,2026-April,8.0,3493.99
PROD_00117,2026-April,7.0,1475.2
PROD_00114,2023-October,3.0,2476.75
PROD_00124,2024-January,9.0,15391.420000000002
PROD_00236,2024-January,13.0,1535.9700000000003
PROD_00091,2026-February,14.0,20613.24
PROD_00276,2024-November,13.0,14624.73
PROD_00137,2024-December,16.0,4934.51
PROD_00002,2024-March,2.0,12640.42
PROD_00121,2024-March,6.0,7596.21
PROD_00118,2024-March,7.0,4043.41
PROD_00299,2024-August,18.0,3996.42
PROD_00028,2025-September,26.0,12014.91
PROD_00048,2024-August,18.0,24464.98
PROD_00145,2024-August,10.0,86004.1
PROD_00125,2024-January,2.0,906.11
PROD_00086,2023-November,8.0,34493.33
PROD_00045,2026-July,14.0,46683.12
PROD_00169,2024-April,5.0,10579.06
PROD_00244,2024-April,14.0,11222.019999999999
PROD_00269,2023-June,11.0,14864.64
PROD_00044,2023-June,17.0,18152.600000000002
PROD_00243,2023-June,17.0,1405.87
PROD_00236,2023-September,2.0,238.92000000000002
PROD_00017,2023-September,26.0,48394.12999999999
PROD_00080,2025-October,16.0,54468.71000000001
PROD_00016,2025-October,15.0,67134.84
PROD_00034,2025-January,1.0,421.72
PROD_00153,2025-January,11.0,7087.4
PROD_00210,2023-February,9.0,4349.08
PROD_00028,2024-September,8.0,3751.3900000000003
PROD_00206,2025-November,6.0,9677.46
PROD_00147,2025-November,18.0,18408.43
PROD_00286,2024-December,11.0,70827.11
PROD_00128,2023-December,4.0,4141.48
PROD_00226,2023-December,14.0,3163.02
PROD_00244,2023-August,2.0,1658.38
PROD_00009,2023-August,7.0,9355.16
PROD_00023,2025-July,17.0,2773.6800000000003
PROD_00070,2025-July,5.0,15070.45
PROD_00184,2025-April,10.0,53303.10999999999
PROD_00217,2025-April,8.0,2666.96
PROD_00015,2025-April,3.0,1550.49
PROD_00253,2025-October,6.0,6106.62
PROD_00248,2024-May,21.0,13963.560000000001
PROD_00258,2024-May,10.0,9359.97
PROD_00215,2026-March,11.0,26106.299999999996
PROD_00172,2025-August,16.0,24356.93
PROD_00171,2025-August,9.0,16761.41
PROD_00011,2023-November,1.0,1964.37
PROD_00001,2023-November,11.0,14018.51
PROD_00018,2024-January,4.0,11248.9
PROD_00172,2023-June,19.0,29253.579999999998
PROD_00288,2023-June,14.0,31737.4
PROD_00209,2023-June,8.0,45747.78
PROD_00119,2024-May,21.0,25150.010000000002
PROD_00002,2024-May,20.0,122154.57
PROD_00232,2025-April,12.0,18364.54
PROD_00095,2025-April,18.0,2523.23
PROD_00039,2025-April,11.0,53562.9
PROD_00158,2026-July,12.0,10462.67
PROD_00223,2026-July,16.0,37521.25
PROD_00061,2026-July,12.0,12689.3
PROD_00008,2026-July,12.0,39111.73
PROD_00232,2023-May,16.0,24189.119999999995
PROD_00235,2024-May,17.0,1940.01
PROD_00045,2025-February,11.0,37100.86
PROD_00103,2026-June,14.0,11123.77
PROD_00281,2026-June,8.0,5980.3099999999995
PROD_00282,2026-June,7.0,1067.34
PROD_00140,2025-December,23.0,18487.760000000002
PROD_00297,2025-December,2.0,2769.92
PROD_00118,2024-October,6.0,3449.5599999999995
PROD_00061,2024-October,4.0,4053.3
PROD_00199,2026-June,15.0,6748.52
PROD_00071,2026-January,5.0,5035.219999999999
PROD_00280,2026-January,24.0,3258.99
PROD_00246,2024-November,7.0,22169.82
PROD_00008,2024-November,23.0,75853.42000000001
PROD_00102,2024-November,8.0,16881.02
PROD_00285,2024-June,14.0,41954.82
PROD_00225,2024-June,11.0,25600.46
PROD_00051,2024-December,6.0,2044.71
PROD_00026,2024-December,3.0,7744.68
PROD_00210,2025-August,10.0,4766.6
PROD_00168,2024-March,10.0,8016.110000000001
PROD_00242,2024-March,1.0,1120.06
PROD_00126,2024-March,3.0,2837.82
PROD_00013,2024-March,16.0,7836.98
PROD_00275,2024-July,17.0,6612.570000000001
PROD_00095,2024-July,9.0,1251.11
PROD_00127,2023-February,23.0,31235.980000000003
PROD_00152,2024-May,17.0,16886.77
PROD_00224,2025-July,24.0,43064.810000000005
PROD_00151,2025-July,17.0,12252.439999999999
PROD_00038,2025-July,2.0,2698.8
PROD_00189,2026-April,27.0,55456.020000000004
PROD_00026,2026-April,8.0,19903.64
PROD_00119,2025-November,9.0,10851.279999999999
PROD_00065,2025-November,9.0,5414.24
PROD_00146,2023-January,11.0,3313.89
PROD_00291,2024-August,24.0,20839.67
PROD_00065,2025-October,17.0,10387.6
PROD_00239,2025-October,6.0,1912.74
PROD_00153,2025-October,3.0,1924.63
PROD_00245,2024-September,9.0,1172.34
PROD_00045,2024-September,20.0,65849.68
PROD_00130,2026-February,13.0,4366.7
PROD_00266,2024-March,11.0,6309.65
PROD_00186,2024-March,7.0,2922.6899999999996
PROD_00073,2024-January,15.0,5365.57
PROD_00230,2026-July,18.0,15415.57
PROD_00114,2026-July,12.0,9887.87
PROD_00110,2024-June,13.0,5394.789999999999
PROD_00289,2025-April,17.0,49012.990000000005
PROD_00157,2025-September,5.0,15787.07
PROD_00247,2025-September,2.0,472.26
PROD_00234,2026-April,26.0,19056.800000000003
PROD_00103,2026-April,18.0,14895.83
PROD_00148,2025-March,28.0,22286.920000000002
PROD_00213,2025-March,15.0,14743.359999999999
PROD_00295,2025-March,21.0,28299.68
PROD_00008,2023-December,13.0,41703.55
PROD_00251,2023-December,22.0,26735.98
PROD_00123,2023-February,12.0,5544.99
PROD_00297,2023-February,3.0,4135.639999999999
PROD_00216,2025-March,10.0,6532.5
PROD_00161,2025-March,15.0,6106.179999999999
PROD_00004,2024-February,8.0,17541.26
PROD_00260,2024-October,19.0,21603.920000000002
PROD_00083,2024-October,12.0,15377.48
PROD_00211,2023-May,15.0,23843.5
PROD_00043,2023-May,12.0,15627.619999999999
PROD_00227,2023-May,14.0,28545.04
PROD_00060,2023-May,12.0,31652.1
PROD_00183,2024-October,22.0,268094.31000000006
PROD_00199,2026-February,15.0,6869.18
PROD_00069,2025-April,14.0,21526.09
PROD_00116,2025-June,12.0,15266.55
PROD_00114,2025-June,17.0,13982.490000000002
PROD_00300,2023-October,15.0,8390.51
PROD_00077,2023-September,16.0,14530.560000000001
PROD_00221,2025-December,12.0,16886.55
PROD_00158,2025-December,4.0,3446.44
PROD_00229,2024-January,24.0,22935.12
PROD_00117,2024-January,15.0,3209.11
PROD_00116,2024-November,12.0,15142.119999999999
PROD_00197,2024-November,7.0,6089.92
PROD_00062,2023-January,5.0,24760.71
PROD_00217,2023-January,12.0,3951.94
PROD_00068,2025-November,6.0,2657.06
PROD_00215,2026-June,19.0,45081.85
PROD_00212,2024-October,11.0,9735.1
PROD_00195,2025-October,11.0,6883.77
PROD_00259,2025-October,11.0,6816.74
PROD_00089,2025-June,18.0,18573.4
PROD_00193,2025-June,11.0,9609.15
PROD_00245,2024-October,6.0,784.2099999999999
PROD_00114,2024-October,10.0,8489.89
PROD_00236,2024-October,10.0,1151.34
PROD_00294,2024-September,11.0,130013.45999999999
PROD_00164,2024-September,15.0,4221.97
PROD_00094,2023-September,13.0,26178.71
PROD_00181,2026-May,16.0,40656.2
PROD_00228,2026-May,7.0,32418.190000000002
PROD_00009,2026-May,22.0,29035.440000000002
PROD_00189,2025-October,5.0,10509.64
PROD_00132,2024-July,6.0,912.25
PROD_00260,2024-July,7.0,7792.32
PROD_00083,2024-July,7.0,9361.48
PROD_00149,2026-May,12.0,12616.98
PROD_00070,2026-May,7.0,20966.440000000002
PROD_00058,2025-February,16.0,1284.05
PROD_00255,2025-February,14.0,29553.100000000002
PROD_00261,2025-February,13.0,81851.66
PROD_00156,2026-April,9.0,1333.96
PROD_00241,2023-February,8.0,7104.67
PROD_00206,2023-February,6.0,9464.21
PROD_00260,2024-January,2.0,2200.58
PROD_00204,2024-January,13.0,104219.59
PROD_00179,2024-April,10.0,18628.260000000002
PROD_00199,2025-October,13.0,5840.37
PROD_00107,2025-October,11.0,6000.320000000001
PROD_00264,2024-December,13.0,19512.82
PROD_00298,2023-October,2.0,7232.98
PROD_00044,2025-October,3.0,3299.0299999999997
PROD_00262,2025-October,8.0,6202.75
PROD_00111,2024-January,9.0,8719.66
PROD_00024,2024-January,11.0,9579.99
PROD_00288,2024-January,2.0,4540.47
PROD_00199,2025-July,9.0,3957.52
PROD_00034,2025-July,12.0,5234.76
PROD_00125,2025-July,15.0,6863.360000000001
PROD_00287,2024-March,22.0,27618.859999999997
PROD_00128,2024-March,10.0,10736.16
PROD_00125,2024-August,10.0,4441.46
PROD_00215,2024-August,12.0,27480.579999999998
PROD_00180,2024-August,5.0,2495.05
PROD_00237,2026-April,14.0,4437.17
PROD_00291,2025-May,9.0,8072.5199999999995
PROD_00109,2025-May,2.0,4170.8
PROD_00198,2023-October,21.0,17971.489999999998
PROD_00022,2023-April,10.0,2232.99
PROD_00052,2023-April,10.0,28473.199999999997
PROD_00113,2023-April,15.0,814.34
PROD_00187,2026-January,17.0,46482.88999999999
PROD_00258,2026-January,16.0,15252.02
PROD_00132,2026-January,8.0,1242.52
PROD_00188,2025-October,5.0,1689.9099999999999
PROD_00200,2026-January,14.0,8848.820000000002
PROD_00152,2026-January,4.0,4153.900000000001
PROD_00191,2026-January,7.0,9883.55
PROD_00068,2023-July,12.0,5233.41
PROD_00269,2025-December,25.0,33133.03
PROD_00236,2025-December,7.0,810.39
PROD_00032,2023-April,6.0,7102.799999999999
PROD_00226,2025-June,7.0,1612.6800000000003
PROD_00176,2026-January,25.0,27656.61
PROD_00022,2023-June,2.0,457.46
PROD_00181,2026-June,12.0,30454.18
PROD_00216,2026-June,6.0,3947.72
PROD_00141,2024-February,5.0,8221.5
PROD_00227,2026-April,5.0,10495.3
PROD_00071,2026-April,15.0,15232.53
PROD_00276,2023-March,14.0,15615.009999999998
PROD_00139,2023-March,7.0,216.95
PROD_00190,2023-April,8.0,7239.849999999999
PROD_00063,2023-April,11.0,9166.7
PROD_00037,2023-April,12.0,104163.99
PROD_00188,2023-March,5.0,1693.28
PROD_00047,2023-March,14.0,23155.33
PROD_00225,2025-February,17.0,39250.1
PROD_00291,2023-February,17.0,14985.4
PROD_00178,2023-February,13.0,10845.199999999999
PROD_00117,2025-December,14.0,2963.41
PROD_00263,2024-March,10.0,2279.2
PROD_00038,2024-March,12.0,16916.579999999998
PROD_00222,2026-February,14.0,23092.36
PROD_00255,2026-July,10.0,21685.949999999997
PROD_00185,2023-August,15.0,56052.16
PROD_00111,2023-August,10.0,9598.439999999999
PROD_00185,2024-May,12.0,43849.759999999995
PROD_00284,2024-May,23.0,11498.76
PROD_00166,2024-May,5.0,2471.34
PROD_00057,2024-May,19.0,4075.29
PROD_00173,2026-March,10.0,484.71000000000004
PROD_00269,2025-April,4.0,5340.96
PROD_00166,2023-April,12.0,6033.26
PROD_00242,2023-April,19.0,21421.870000000003
PROD_00111,2023-April,12.0,11774.22
PROD_00036,2024-April,14.0,51399.770000000004
PROD_00200,2024-April,7.0,4490.23
PROD_00174,2024-April,15.0,6466.08
PROD_00082,2024-January,19.0,29021.86
PROD_00252,2023-April,8.0,46422.34
PROD_00141,2024-April,3.0,5060.6900000000005
PROD_00063,2025-October,4.0,3326.79
PROD_00106,2025-October,17.0,8865.02
PROD_00275,2023-April,19.0,7342.260000000001
PROD_00230,2023-April,21.0,18242.33
PROD_00293,2023-April,8.0,9509.279999999999
PROD_00186,2026-June,4.0,1694.6
PROD_00140,2026-February,9.0,7253.249999999999
PROD_00292,2026-April,9.0,16719.21
PROD_00145,2026-April,2.0,17331.870000000003
PROD_00258,2023-June,11.0,10424.68
PROD_00178,2024-October,12.0,9921.78
PROD_00159,2023-January,6.0,5253.34
PROD_00046,2023-January,18.0,5690.62
PROD_00076,2023-January,9.0,7264.01
PROD_00298,2023-January,10.0,36621.82
PROD_00251,2025-June,25.0,30554.65
PROD_00288,2025-June,15.0,34350.729999999996
PROD_00182,2025-June,9.0,507.89
PROD_00034,2026-June,12.0,5273.599999999999
PROD_00217,2026-June,26.0,8598.85
PROD_00208,2024-November,23.0,12138.189999999999
PROD_00292,2024-November,10.0,18626.86
PROD_00024,2025-September,8.0,7144.25
PROD_00041,2023-July,26.0,18505.53
PROD_00097,2024-July,20.0,103872.52
PROD_00220,2024-April,11.0,21575.510000000002
PROD_00165,2025-July,9.0,9966.380000000001
PROD_00244,2023-May,4.0,3228.24
PROD_00195,2023-April,9.0,5876.09
PROD_00061,2023-April,11.0,11251.77
PROD_00267,2023-April,11.0,8073.77
PROD_00021,2023-September,8.0,63052.72
PROD_00260,2023-September,25.0,28427.920000000002
PROD_00020,2023-September,12.0,10247.970000000001
PROD_00092,2023-September,37.0,40667.75
PROD_00014,2025-June,23.0,7401.160000000001
PROD_00048,2025-June,2.0,2696.13
PROD_00095,2025-June,9.0,1249.87
PROD_00283,2023-August,2.0,1056.82
PROD_00269,2023-August,18.0,24088.78
PROD_00217,2023-August,7.0,2298.41
PROD_00283,2024-March,4.0,2143.63
PROD_00167,2024-March,7.0,6178.91
PROD_00125,2024-March,17.0,7698.71
PROD_00059,2026-February,6.0,13364.519999999999
PROD_00101,2023-March,14.0,16173.599999999999
PROD_00037,2023-March,2.0,18036.36
PROD_00195,2023-March,14.0,8828.130000000001
PROD_00245,2026-May,7.0,929.63
PROD_00234,2026-January,3.0,2252.41
PROD_00082,2025-July,9.0,13957.869999999999
PROD_00265,2023-June,6.0,9106.78
PROD_00082,2023-June,5.0,7763.79
PROD_00118,2026-April,9.0,5343.35
PROD_00228,2026-April,16.0,76563.92000000001
PROD_00093,2026-April,19.0,8301.47
PROD_00299,2026-April,12.0,2603.5299999999997
PROD_00096,2024-July,8.0,21604.23
PROD_00101,2024-July,12.0,13719.41
PROD_00079,2024-July,4.0,5514.32
PROD_00002,2024-April,7.0,42933.03999999999
PROD_00061,2024-April,5.0,5176.0599999999995
PROD_00212,2025-January,7.0,6284.0
PROD_00240,2024-May,16.0,6553.259999999999
PROD_00146,2024-May,32.0,9445.189999999999
PROD_00027,2024-September,8.0,10715.16
PROD_00282,2024-March,20.0,2973.1299999999997
PROD_00143,2024-March,13.0,6914.7300000000005
PROD_00132,2024-March,7.0,1032.57
PROD_00003,2025-August,16.0,24067.260000000002
PROD_00146,2025-August,14.0,4180.44
PROD_00073,2025-August,8.0,2924.66
PROD_00159,2026-August,11.0,9693.36
PROD_00266,2024-April,17.0,9652.080000000002
PROD_00075,2023-June,9.0,13210.490000000002
PROD_00254,2024-June,28.0,22223.699999999997
PROD_00251,2025-January,10.0,11724.36
PROD_00131,2025-September,21.0,20092.04
PROD_00066,2025-September,13.0,4215.219999999999
PROD_00280,2025-September,10.0,1329.79
PROD_00012,2024-April,8.0,4323.85
PROD_00160,2024-April,3.0,8863.26
PROD_00122,2024-April,10.0,2052.3199999999997
PROD_00189,2025-May,1.0,2085.0
PROD_00255,2025-May,13.0,27650.67
PROD_00202,2025-June,16.0,26867.38
PROD_00224,2024-December,4.0,7062.82
PROD_00259,2024-December,6.0,3781.4199999999996
PROD_00078,2024-June,4.0,315.49
PROD_00191,2024-June,19.0,27282.770000000004
PROD_00121,2024-May,16.0,20135.130000000005
PROD_00107,2023-July,6.0,3137.16
PROD_00174,2023-July,7.0,3054.63
PROD_00152,2024-February,15.0,14969.58
PROD_00077,2026-March,4.0,3760.87
PROD_00031,2026-January,6.0,9011.42
PROD_00289,2023-October,12.0,34739.47
PROD_00148,2023-October,7.0,5865.32
PROD_00008,2023-October,7.0,22894.9
PROD_00258,2024-October,15.0,14387.050000000001
PROD_00292,2024-October,9.0,16745.06
PROD_00150,2025-September,13.0,20443.219999999998
PROD_00117,2025-September,18.0,3807.04
PROD_00074,2023-October,13.0,19611.550000000003
PROD_00049,2023-October,15.0,15154.42
PROD_00107,2024-July,9.0,4784.320000000001
PROD_00092,2024-July,10.0,10795.43
PROD_00085,2023-January,6.0,4281.320000000001
PROD_00299,2023-January,16.0,3530.38
PROD_00168,2023-January,16.0,12922.01
PROD_00283,2026-August,5.0,2673.67
PROD_00134,2026-August,3.0,3534.8999999999996
PROD_00210,2023-November,15.0,7219.79
PROD_00039,2023-November,21.0,100677.34999999999
PROD_00206,2026-April,4.0,6418.1900000000005
PROD_00156,2023-August,13.0,1956.0900000000001
PROD_00051,2024-August,32.0,10911.409999999998
PROD_00054,2024-August,7.0,40393.06
PROD_00208,2023-May,10.0,5185.12
PROD_00113,2023-May,11.0,605.16
PROD_00087,2023-May,9.0,67358.28
PROD_00190,2025-July,8.0,7338.83
PROD_00244,2025-July,3.0,2352.15
PROD_00285,2025-July,7.0,20647.7
PROD_00142,2024-June,6.0,11413.619999999999
PROD_00134,2024-June,13.0,15365.88
PROD_00015,2026-March,7.0,3580.25
PROD_00294,2026-February,12.0,143485.51
PROD_00015,2026-February,7.0,3608.6200000000003
PROD_00192,2023-February,8.0,10555.06
PROD_00126,2023-February,14.0,13004.8
PROD_00257,2024-April,13.0,30068.539999999997
PROD_00107,2023-January,8.0,4281.63
PROD_00111,2023-January,8.0,7752.26
PROD_00187,2023-January,14.0,38664.69
PROD_00080,2026-April,12.0,41461.7
PROD_00194,2025-January,17.0,6954.05
PROD_00162,2024-April,6.0,27634.43
PROD_00003,2024-April,7.0,10616.64
PROD_00158,2024-March,6.0,5258.25
PROD_00250,2026-May,16.0,38449.85
PROD_00092,2024-August,6.0,6652.66
PROD_00292,2024-August,10.0,19181.0
PROD_00003,2023-February,15.0,22978.33
PROD_00240,2023-February,7.0,2781.0299999999997
PROD_00165,2023-February,5.0,5743.169999999999
PROD_00162,2023-July,13.0,61364.41
PROD_00250,2024-December,8.0,19520.35
PROD_00047,2023-August,12.0,19920.27
PROD_00060,2023-August,18.0,48248.08
PROD_00137,2026-January,22.0,6948.28
PROD_00170,2026-January,10.0,8807.54
PROD_00164,2023-June,8.0,2207.19
PROD_00104,2023-June,15.0,48704.649999999994
PROD_00026,2026-February,7.0,17427.41
PROD_00045,2023-June,4.0,13999.619999999999
PROD_00212,2023-June,12.0,10765.99
PROD_00271,2023-June,3.0,1352.4
PROD_00072,2024-May,4.0,2331.34
PROD_00103,2024-October,6.0,4906.74
PROD_00176,2024-October,24.0,26801.51
PROD_00079,2026-February,26.0,36854.05
PROD_00062,2026-February,16.0,79205.57999999999
PROD_00010,2023-March,1.0,916.44
PROD_00252,2023-March,13.0,76350.91
PROD_00257,2024-November,6.0,14455.0
PROD_00218,2024-November,10.0,23803.899999999998
PROD_00187,2024-November,1.0,2652.34
PROD_00121,2026-July,18.0,22578.36
PROD_00126,2026-July,14.0,13709.64
PROD_00235,2026-July,6.0,711.8699999999999
PROD_00173,2025-July,8.0,385.0
PROD_00150,2025-July,21.0,32573.489999999998
PROD_00250,2025-July,17.0,41055.92
PROD_00006,2023-July,20.0,20996.98
PROD_00080,2026-July,27.0,93222.65000000001
PROD_00279,2026-July,23.0,16056.230000000001
PROD_00252,2026-July,14.0,80014.56
PROD_00187,2024-February,6.0,16996.67
PROD_00250,2024-February,9.0,21742.769999999997
PROD_00225,2026-June,2.0,4695.780000000001
PROD_00008,2024-July,3.0,10098.67
PROD_00139,2024-October,7.0,213.12
PROD_00151,2024-October,14.0,10352.12
PROD_00244,2025-August,43.0,34752.08000000001
PROD_00033,2025-August,15.0,29237.92
PROD_00128,2024-December,24.0,25573.36
PROD_00092,2024-December,21.0,22698.550000000003
PROD_00268,2024-March,28.0,44687.159999999996
PROD_00032,2024-March,12.0,14460.11
PROD_00035,2024-March,24.0,26758.78
PROD_00293,2024-January,15.0,17681.19
PROD_00130,2024-January,7.0,2448.79
PROD_00122,2024-January,11.0,2328.79
PROD_00295,2024-January,8.0,10813.619999999999
PROD_00110,2024-August,11.0,4630.16
PROD_00016,2024-March,12.0,52071.56
PROD_00006,2024-March,3.0,3086.69
PROD_00073,2024-October,10.0,3686.99
PROD_00263,2024-October,11.0,2535.4199999999996
PROD_00109,2023-April,13.0,26496.519999999997
PROD_00004,2023-August,2.0,4360.0
PROD_00117,2023-August,16.0,3359.0699999999993
PROD_00176,2023-August,12.0,13153.130000000001
PROD_00056,2026-May,12.0,3658.05
PROD_00158,2024-April,10.0,8732.43
PROD_00067,2023-February,16.0,18904.15
PROD_00054,2023-February,5.0,27829.89
PROD_00014,2024-September,7.0,2246.58
PROD_00015,2024-September,11.0,5616.860000000001
PROD_00013,2026-May,12.0,5815.18
PROD_00261,2025-September,4.0,25873.93
PROD_00048,2025-September,18.0,25033.280000000002
PROD_00034,2026-January,14.0,6067.58
PROD_00002,2026-January,22.0,132825.47999999998
PROD_00007,2026-January,8.0,10604.740000000002
PROD_00246,2026-March,14.0,44090.51
PROD_00079,2026-March,7.0,9392.73
PROD_00012,2023-May,25.0,13311.119999999999
PROD_00242,2024-February,19.0,21450.919999999995
PROD_00135,2024-February,7.0,3788.0600000000004
PROD_00139,2025-June,9.0,279.89
PROD_00037,2025-June,13.0,113282.20000000001
PROD_00237,2025-June,7.0,2173.5299999999997
PROD_00072,2023-November,4.0,2318.9700000000003
PROD_00194,2024-September,6.0,2497.82
PROD_00298,2023-July,6.0,21308.52
PROD_00095,2023-July,9.0,1268.9099999999999
PROD_00086,2023-July,2.0,9062.06
PROD_00038,2023-November,10.0,13899.279999999999
PROD_00012,2025-December,21.0,11336.06
PROD_00090,2025-December,21.0,78925.85
PROD_00122,2025-December,8.0,1682.0900000000001
PROD_00211,2025-December,4.0,6081.08
PROD_00128,2024-November,11.0,11480.73
PROD_00087,2025-December,14.0,102623.72
PROD_00046,2025-December,8.0,2557.7799999999997
PROD_00246,2023-August,8.0,25774.760000000002
PROD_00040,2023-August,14.0,6606.9
PROD_00085,2024-October,9.0,6267.63
PROD_00249,2024-January,16.0,26054.75
PROD_00247,2024-August,9.0,2226.77
PROD_00026,2023-April,9.0,22812.449999999997
PROD_00049,2023-April,11.0,10854.779999999999
PROD_00226,2023-April,13.0,2977.74
PROD_00207,2023-April,17.0,98776.98000000001
PROD_00209,2025-August,8.0,44883.76
PROD_00286,2023-February,4.0,25447.15
